Date,Open,High,Low,Close,Volume,SMA(7) 
2019-12-11,42.73,43.515,42.575,43.45,483758,42.91285714285722
2019-12-12,43.355,44.49,43.11,44.31,1095448,43.18714285714294
2019-12-13,44.28,45.058,43.715,43.945,944928,43.35857142857151
2019-12-16,44.425,44.768,43.55,43.6,782536,43.462857142857224
2019-12-17,43.4,44.225,43.1,44.06,1080194,43.55785714285723
2019-12-18,44.365,44.425,43.61,43.79,762762,43.70785714285723
2019-12-19,43.665,44.235,43.205,44.1,666346,43.89357142857152
2019-12-20,44.275,44.565,43.8,43.915,1709608,43.96000000000009
2019-12-23,44.26,44.925,43.95,44.51,918338,43.98857142857152
2019-12-24,44.63,44.825,44.302,44.685,233876,44.09428571428581
2019-12-26,44.685,45.755,44.46,45.7,594570,44.3942857142858
2019-12-27,45.85,45.965,45.1,45.21,478582,44.55857142857151
2019-12-30,45.12,45.365,44.572,44.905,718100,44.71785714285722
2019-12-31,44.81,45.55,44.81,44.94,683602,44.83785714285722
2020-01-02,45.2,45.505,43.698,45.18,983838,45.0185714285715
2020-01-03,44.52,44.665,43.935,44.35,834118,44.995714285714364
2020-01-06,44.07,45.435,43.655,45.415,666362,45.10000000000008
2020-01-07,45.275,46.24,45.155,45.375,607380,45.05357142857151
2020-01-08,45.555,47.79,45.435,47.195,1387404,45.33714285714294
2020-01-09,47.5,48.5,47.5,48.46,1016008,45.845000000000084
2020-01-10,48.46,48.785,47.932,48.485,815822,46.351428571428656
2020-01-13,48.705,49.82,48.5,48.715,1184512,46.85642857142865
2020-01-14,48.76,49.15,47.505,47.935,936486,47.36857142857151
2020-01-15,48,49.525,47.885,49.475,1010074,47.948571428571505
2020-01-16,49.835,49.955,48.875,49.805,670060,48.58142857142865
2020-01-17,50.175,50.245,48.812,48.94,809128,48.830714285714365
2020-01-21,48.93,49.64,48.5,49.48,638482,48.976428571428656
2020-01-22,49.42,50.535,49.42,49.82,905064,49.16714285714294
2020-01-23,49.52,49.85,48.825,49.38,860732,49.26214285714294
2020-01-24,49.43,49.545,48.21,48.705,1053108,49.37214285714294
2020-01-27,47.69,49.09,47.525,48.86,919522,49.284285714285794
2020-01-28,49.155,49.98,48.59,49.82,965144,49.28642857142865
2020-01-29,49.965,50.617,49.31,49.56,670456,49.37500000000008
2020-01-30,49.175,49.735,48.6,49.275,648144,49.34571428571436
2020-01-31,49.15,49.58,48.835,49.12,886252,49.245714285714364
2020-02-03,49.34,49.63,48.435,49.245,632278,49.22642857142865
2020-02-04,50.005,50.86,49.89,50.405,902934,49.46928571428579
2020-02-05,51,51.32,50.12,50.49,714658,49.70214285714293
2020-02-06,50.81,51.41,50.455,50.995,703750,49.870000000000076
2020-02-07,50.77,50.79,49.975,50.165,867664,49.95642857142865
2020-02-10,49.94,50.445,49.815,50.24,1074338,50.094285714285796
2020-02-11,50.705,51.055,50.225,50.735,577158,50.32500000000009
2020-02-12,51,51.16,50.215,50.425,555458,50.493571428571514
2020-02-13,50.12,51.44,50.035,50.695,1064948,50.53500000000009
2020-02-14,50.78,51.348,50.53,50.94,845868,50.599285714285806
2020-02-18,50.8,51.32,50.53,50.945,856176,50.592142857142946
2020-02-19,51.01,51.17,50.735,50.83,1107320,50.68714285714294
2020-02-20,50.505,53.785,50.505,53.415,1490286,51.14071428571437
2020-02-21,53.4,54.5,52.965,53.145,1660712,51.48500000000008
2020-02-24,51.305,52.53,51.22,51.35,2156500,51.61714285714294
2020-02-25,51.79,54.56,49.07,51.85,3184348,51.782142857142944
2020-02-26,52.11,52.432,48.875,49.235,2145030,51.538571428571515
2020-02-27,47.92,51.735,47.92,49.31,1601830,51.305000000000085
2020-02-28,47.59,48.88,46.36,47.825,2952430,50.87571428571437
2020-03-02,48.505,51.855,47.725,51.79,1508580,50.64357142857152
2020-03-03,51.775,53.745,50.541,50.9,1877734,50.32285714285723
2020-03-04,51.895,54.855,51.785,54.7,1410516,50.80142857142865
2020-03-05,53.305,55.926,53.29,54.14,1402522,51.128571428571504
2020-03-06,52.295,52.865,49.875,51.54,2020340,51.45785714285722
2020-03-09,47.035,49.28,46.025,46.305,1909018,51.02857142857151
2020-03-10,47.61,48.085,44.125,46.5,1887270,50.83928571428579
2020-03-11,45.34,45.76,43.215,43.61,2136096,49.67071428571437
2020-03-12,40.4,40.99,38.19,39.65,3382682,48.06357142857151
2020-03-13,42.005,42.04,37.715,40.085,2150724,45.97571428571437
2020-03-16,34.5,37.015,31.5,31.98,2848292,42.81000000000008
2020-03-17,32.365,35.2,29.98,35.135,2855762,40.46642857142866
2020-03-18,31.255,33.224,30.25,31.53,1842948,38.35571428571437
2020-03-19,31.055,35.33,28.11,34.675,2417746,36.66642857142865
2020-03-20,35.105,36.902,33.25,34.135,2521058,35.312857142857226
2020-03-23,33.96,35.385,32.455,33.49,1513598,34.43285714285722
2020-03-24,35.02,40.505,35.02,40.415,2355582,34.48000000000008
2020-03-25,40.28,42.19,38.205,40.735,1730622,35.73071428571437
2020-03-26,41.49,44.78,40.735,44.5,1815564,37.06857142857151
2020-03-27,41.73,43.658,40.035,41.43,1998786,38.48285714285722
2020-03-30,41.85,45.285,41.57,42.585,1451616,39.612857142857216
2020-03-31,41.87,43.515,39.535,40.07,2059388,40.46071428571436
2020-04-01,37.905,38.91,34.69,35.835,2788280,40.79571428571436
2020-04-02,35.84,38.195,34.595,37.925,1289204,40.44000000000007
2020-04-03,37.5,37.96,33.208,33.835,2373560,39.45428571428578
2020-04-06,35.85,37.795,35.13,36.78,2023714,38.35142857142864
2020-04-07,39,39.385,36.55,36.815,2162696,37.692142857142926
2020-04-08,37.455,42.93,37.035,42.375,3271204,37.66214285714292
2020-04-09,43.065,46.1,41.715,42.885,2960832,38.06428571428578
2020-04-13,42.355,42.705,39.085,39.715,2689572,38.61857142857149
2020-04-14,40.885,41.685,40.12,40.46,1568070,38.98071428571434
2020-04-15,38.805,39.25,37.975,38.45,1784558,39.64000000000006
2020-04-16,38.64,40.125,38.29,39.785,2020140,40.069285714285776
2020-04-17,41.515,42.82,41.125,41.82,1254012,40.78428571428577
2020-04-20,40.42,43.185,40.255,42.875,1539392,40.85571428571434
2020-04-21,41.05,42.1,39.73,40.36,2687800,40.49500000000006
2020-04-22,40.775,42.995,40.645,42.64,1133624,40.912857142857206
2020-04-23,42.575,43.56,42.02,42.17,1154274,41.157142857142915
2020-04-24,40.24,43.225,40.01,42.895,2190366,41.79214285714291
2020-04-27,43.6,46.429,43.585,45.895,2205868,42.66500000000006
2020-04-28,47.3,49.455,46.76,48.33,2557304,43.59500000000006
2020-04-29,50.79,52.04,49.275,49.9,2434148,44.59857142857148
2020-04-30,48.65,49.755,47.6,47.61,1783698,45.634285714285774
2020-05-01,46.86,47.915,45.3,45.945,3049974,46.10642857142863
2020-05-04,45.18,50.35,45.18,49.955,4789196,47.21857142857148
2020-05-05,53.34,57.24,53.025,54.605,4031156,48.89142857142863
2020-05-06,54.715,56.845,53.145,55.975,2117518,50.33142857142864
2020-05-07,56.89,57.19,55.105,55.165,1719640,51.30785714285721
2020-05-08,56.44,57.852,55.77,57.545,1779812,52.40000000000008
2020-05-11,56.5,59.19,56.17,58.71,1976846,53.98571428571436
2020-05-12,58.91,59.36,56.64,56.7,1786840,55.522142857142924
2020-05-13,56.5,58.58,55.865,56.96,1879124,56.52285714285721
2020-05-14,55.645,56.435,54.265,56.135,1409076,56.741428571428635
2020-05-15,55.985,58.2,55.336,57.475,1041954,56.95571428571435
2020-05-18,59.745,61.802,59.518,61.38,1516716,57.84357142857149
2020-05-19,61.1,62.25,59.575,59.59,1217086,58.13571428571434
2020-05-20,61.4,62.2,60.61,61.05,2033464,58.47000000000006
2020-05-21,61.05,62.98,60.82,62.405,1510762,59.28500000000007
2020-05-22,62.8,63.935,62.315,63.855,1503408,60.270000000000074
2020-05-26,65.91,66.42,63.474,64,2235998,61.3935714285715
2020-05-27,64.775,65.015,61.835,62.855,1720400,62.16214285714293
2020-05-28,63.88,63.88,59.58,59.88,2260858,61.94785714285722
2020-05-29,59.62,61.055,59.315,60.06,1880182,62.01500000000008
2020-06-01,60.41,61.16,59.865,59.95,1518548,61.85785714285721
2020-06-02,60.415,61.415,59.32,60.01,1355656,61.51571428571435
2020-06-03,60.605,61,58.325,58.415,1672116,60.7385714285715
2020-06-04,57.635,58.792,56.531,57.175,2513724,59.763571428571495
2020-06-05,58.675,63.025,58.406,62.475,2570280,59.709285714285784
2020-06-08,62.5,63.515,59.72,60.23,1709666,59.75928571428579
2020-06-09,59.75,61.19,58.555,59.55,1318694,59.68642857142864
2020-06-10,59.49,61.858,58.515,61.225,1914254,59.86857142857151
2020-06-11,58.845,58.965,56.825,56.915,1877722,59.42642857142865
2020-06-12,59.36,59.36,54.525,56.335,2165074,59.12928571428579
2020-06-15,55,58.85,54.1,58.71,1767034,59.3485714285715
2020-06-16,60.715,60.75,57.77,60.415,1238450,59.05428571428579
2020-06-17,61.04,62.101,60.01,60.215,1073280,59.052142857142925
2020-06-18,60.45,60.94,59.57,59.98,1016844,59.1135714285715
2020-06-19,60.68,60.97,58.63,59.575,1902658,58.8778571428572
2020-06-22,59.27,61.74,58.75,61.695,1342876,59.56071428571435
2020-06-23,62.75,62.99,61.185,62.125,1396474,60.38785714285721
2020-06-24,61.225,62.135,60.158,61.345,1712692,60.76428571428578
2020-06-25,60.86,61.515,58.905,61.475,2249070,60.91571428571435
2020-06-26,61.17,64.41,60.655,63.525,13929270,61.388571428571495
2020-06-29,63.925,64.875,63.225,64.015,1644670,61.96500000000007
2020-06-30,64.5,66.08,64.495,65.035,1968922,62.74500000000007
2020-07-01,65.18,65.252,62.37,62.415,1855644,62.847857142857215
2020-07-02,63.9,65.28,63.22,63.44,1283180,63.035714285714356
2020-07-06,64.7,64.76,62.935,63.375,1611888,63.32571428571436
2020-07-07,63.88,64.798,63.105,63.16,1661236,63.56642857142864
2020-07-08,63.555,64.73,63.375,64.14,1867498,63.654285714285784
2020-07-09,64.45,67.66,63.145,64.64,4359632,63.7435714285715
2020-07-10,65,65.335,60.915,62.125,3106166,63.32785714285722
2020-07-13,62.595,63.845,61.305,61.37,1533090,63.1785714285715
2020-07-14,61.47,64.33,61.315,64.26,1501558,63.29571428571436
2020-07-15,65.385,66.27,64.505,66.045,1784250,63.67714285714293
2020-07-16,65.845,67.1,65.76,66.295,1050946,64.12500000000007
2020-07-17,66.64,67.27,66.215,67.015,759382,64.53571428571436
2020-07-20,67.45,69.17,67.272,68.135,1519798,65.03500000000007
2020-07-21,68,68.005,66.165,66.625,1107978,65.67785714285722
2020-07-22,66.675,68.582,66.675,67.89,752728,66.60928571428579
2020-07-23,67.865,69.358,66.105,66.81,874104,66.9735714285715
2020-07-24,66.445,67.425,65.29,66.71,756042,67.0685714285715
2020-07-27,67.2,69.99,66.93,69.5,897540,67.52642857142864
2020-07-28,69.015,69.015,67.27,67.425,1108958,67.58500000000006
2020-07-29,68.02,70.03,68.02,69.815,710316,67.82500000000007
2020-07-30,69.005,70.05,68.28,69.93,967164,68.29714285714293
2020-07-31,70.22,70.545,68.295,69.665,856098,68.55071428571436
2020-08-03,70.675,72.479,70.19,72.25,1476920,69.32785714285721
2020-08-04,71.08,71.52,65.33,69.46,4424706,69.72071428571437
2020-08-05,69.45,70.195,67.78,69.16,1535932,69.67214285714293
2020-08-06,69,69.79,68.36,69.305,1158282,69.94071428571435
2020-08-07,68.95,70.3,68.567,69.52,677084,69.8985714285715
2020-08-10,69.5,69.605,67.845,68.54,969056,69.70000000000007
2020-08-11,68.91,69.49,67.725,67.78,884060,69.43071428571434
2020-08-12,68.28,69.845,67.89,69.73,684458,69.07071428571435
2020-08-13,69.645,72.39,69.645,71.61,959578,69.37785714285721
2020-08-14,71.35,71.67,70.785,70.98,787378,69.63785714285721
2020-08-17,71.82,73.75,71.595,72.22,853414,70.05428571428578
2020-08-18,72.35,73.61,72.35,73.125,855704,70.56928571428578
2020-08-19,73.14,75.13,72.96,74.075,849966,71.36000000000006
2020-08-20,73.465,73.75,72.82,73.22,674880,72.13714285714293
2020-08-21,73.355,74.925,73.265,74.84,504200,72.86714285714292
2020-08-24,75.805,76.58,74.975,75.455,759444,73.41642857142865
2020-08-25,75.61,75.61,72.16,73.605,1170950,73.79142857142865
2020-08-26,73.575,74.48,72.865,74.055,692868,74.05357142857149
2020-08-27,74.775,75.885,72.425,73.405,656168,74.0935714285715
2020-08-28,73.915,75.64,73.575,74.695,678584,74.18214285714292
2020-08-31,74.84,75.855,74.19,74.745,713598,74.40000000000006
2020-09-01,74.945,78.315,74.285,77.84,1397144,74.8285714285715
2020-09-02,77.97,78.195,74.63,76.14,842322,74.92642857142864
2020-09-03,75.265,75.395,70.085,70.655,1211482,74.50500000000007
2020-09-04,71.005,71.53,65.85,68.47,1254336,73.70714285714291
2020-09-08,67.25,71.095,65.6,69.16,1133696,73.10071428571435
2020-09-09,69.985,71.625,69.265,70.605,987400,72.51642857142863
2020-09-10,70.8,70.802,68.365,68.845,1719474,71.67357142857148
2020-09-11,69.52,69.52,66.188,67.16,966012,70.14785714285719
2020-09-14,68.2,70.08,67.855,69.95,1277958,69.26357142857147
2020-09-15,71.23,72.9962,69.55,69.88,673097,69.15285714285719
2020-09-16,70.84,71.18,69.38,70.11,597402,69.38714285714289
2020-09-17,68.3,70.15,67.15,68.39,726665,69.27714285714289
2020-09-18,68.81,69.63,65.74,66.38,1912782,68.67357142857146
2020-09-21,65.43,66.5,63.32,66.36,1087036,68.31857142857146
2020-09-22,66.35,68.29,65.55,68.24,982666,68.47285714285718
2020-09-23,67.89,69.23,67.03,67.04,898638,68.0571428571429
2020-09-24,66.64,69.37,65.65,68.02,624524,67.79142857142861
2020-09-25,67.72,69.34,67,68.5,428477,67.5614285714286
2020-09-28,69.7,71.52,69.43,71.06,450033,67.94285714285719
2020-09-29,71.21,72.14,70.6,70.79,447366,68.57285714285719
2020-09-30,71.28,72.77,70.29,71.6,743956,69.32142857142863
2020-10-01,72.47,73.62,71.96,73.45,482525,70.06571428571434
2020-10-02,71.72,74.66,71.51,73.73,556939,71.02142857142861
2020-10-05,74.49,76.83,74.15,76.58,857597,72.24428571428577
2020-10-06,76.73,78.61,75.65,76.05,715001,73.32285714285719
2020-10-07,77.49,78,74.83,75.65,680766,73.97857142857148
2020-10-08,76.54,77.255,75.69,76.33,339442,74.77000000000005
2020-10-09,77.57,79.19,77,78.22,359682,75.71571428571433
2020-10-12,79.23,79.99,78.345,79.65,398879,76.60142857142863
2020-10-13,79.65,81.23,79.29,79.94,599750,77.48857142857148
2020-10-14,80.9,81.223,78.68,78.73,554373,77.79571428571433
2020-10-15,77.62,79.25,77.24,78.33,613645,78.12142857142861
2020-10-16,78.82,79.26,76.59,77.2,650567,78.34285714285718
2020-10-19,77.3,78.53,75.33,76.16,570190,78.31857142857147
2020-10-20,76.57,77.41,75.95,76.04,445387,78.0071428571429
2020-10-21,76.49,77,74.52,74.68,550674,77.29714285714292
2020-10-22,75.24,76.142,74.665,75.34,631588,76.64000000000006
2020-10-23,75.57,76.86,75.26,76.64,500451,76.34142857142862
2020-10-26,75.16,76.06,73.76,74.64,372112,75.81428571428577
2020-10-27,74.87,75.22,72.34,73.1,468151,75.22857142857148
2020-10-28,71.57,72.89,71.06,71.72,877506,74.59428571428577
2020-10-29,71.7,72.75,70.85,71.47,922748,73.94142857142863
2020-10-30,71.39,72.63,68.54,69.54,647069,73.20714285714291
2020-11-02,70.99,72.64,70.36,71.74,1384720,72.69285714285719
2020-11-03,74.25,74.55,70.07,70.9,1333005,71.8728571428572
2020-11-04,71.09,76.3,71.09,75.32,1028281,71.97000000000006
2020-11-05,77.21,78.6,76.54,77.34,588885,72.57571428571434
2020-11-06,77.72,79.66,77,79.61,902721,73.7028571428572
2020-11-09,80.71,80.71,68.06,68.07,2695587,73.21714285714292
2020-11-10,68.61,69.75,64.26,67.75,1604647,72.96142857142863
2020-11-11,68.51,70.35,67.63,69.64,1000970,72.66142857142863
2020-11-12,68.56,70.9,68.42,69.06,940312,72.39857142857149
2020-11-13,69.68,73.6,69.35,72.33,1078178,71.97142857142862
2020-11-16,72.3,73.35,71.11,73.02,824813,71.35428571428577
2020-11-17,72.66,73.06,71.11,72.85,542685,70.38857142857148
2020-11-18,73.14,73.55,71.91,72.67,721190,71.04571428571434
2020-11-19,72.77,75.97,72.066,75.34,798229,72.13000000000007
2020-11-20,75.24,75.6974,73.39,74.72,561453,72.85571428571436
2020-11-23,75.17,77.03,74.6,76.18,523087,73.87285714285721
2020-11-24,76.6,76.885,73.5,74,873684,74.11142857142863
2020-11-25,74.2,74.52,72.5158,73.5,482327,74.18000000000006
2020-11-27,74.3,75.38,73.8942,74.63,316551,74.43428571428578
2020-11-30,75.11,75.864,73.3,74.82,554689,74.74142857142863
2020-12-01,75.44,76.34,74.56,75.13,451540,74.71142857142863
2020-12-02,75.3,75.31,73.4,73.85,623753,74.58714285714291
2020-12-03,73.93,77.335,73.9,76.18,868374,74.58714285714291
2020-12-04,75.75,76.49,74.35,74.45,653229,74.65142857142862
2020-12-07,74.49,76.21,73.97,75.62,548607,74.95428571428577
2020-12-08,76.41,76.53,74.27,75.77,665622,75.11714285714291
2020-12-09,77.76,79.295,76.8001,77.17,781075,75.4528571428572
2020-12-10,77.22,77.68,75.79,77.54,506873,75.79714285714292
2020-12-11,77.05,78.36,76.56,77.66,450687,76.34142857142862
2020-12-14,78.04,81.04,78.04,79.65,957342,76.83714285714291
2020-12-15,80,83.51,79.87,82.97,893498,78.05428571428577
2020-12-16,83.48,84.5,80.41,81.4,899376,78.88000000000004
2020-12-17,82.2,83.2,81.67,82.5,587966,79.84142857142862
2020-12-18,83.29,84.14,82.69,83.88,1424523,80.80000000000005
2020-12-21,82.4,85.5,81.95,84.81,649240,81.83857142857148
2020-12-22,84.9,86.48,84.25,86.03,495282,83.03428571428576
2020-12-23,86.31,86.75,85.12,85.82,476226,83.91571428571433
2020-12-24,86.68,86.71,85.61,86.29,292632,84.39000000000003
2020-12-28,87.25,87.875,82.85,83.56,567583,84.69857142857147
2020-12-29,83.81,84.1845,81.18,82.8,482108,84.74142857142861
2020-12-30,82.92,85.275,82.92,83.79,436203,84.72857142857147
2020-12-31,83.79,85.06,81.78,83.72,568329,84.57285714285717
2021-01-04,84.54,85.41,81.71,82.34,599365,84.04571428571433
2021-01-05,81.78,84,81.78,83.39,521427,83.69857142857147
2021-01-06,84,87.37,82.95,86.24,792837,83.6914285714286
2021-01-07,87.42,90.74,87.155,90.6,766714,84.6971428571429
2021-01-08,90.83,92.333,88.18,88.97,704007,85.57857142857145
2021-01-11,87.7,90.15,87.034,89.97,615005,86.46142857142861
2021-01-12,90.07,91.95,89.69,91.88,481221,87.62714285714289
2021-01-13,92.07,93.17,91.62,92.16,582878,89.03000000000002
2021-01-14,92.26,93.29,91,91.98,593742,90.25714285714288
2021-01-15,91.28,92.36,88.89,91.15,626725,90.95857142857145
2021-01-19,92,94.19,91.62,93.63,725322,91.39142857142859
2021-01-20,94.35,95.23,92.92,95.18,681176,92.27857142857144
2021-01-21,95.56,97.19,94.69,95.19,674927,93.02428571428572
2021-01-22,94.4,98.52,94.2,98.16,1057920,93.92142857142858
2021-01-25,99.21,104.35,97.83,98.49,1454278,94.8257142857143
2021-01-26,99.36,99.36,97.0474,98.03,900084,95.69000000000001
2021-01-27,95.59,98.83,93.53,94.19,1069225,96.12428571428573
2021-01-28,95.29,95.3,91.88,91.97,959955,95.88714285714288
2021-01-29,91.98,92.62,89.04,91.77,920221,95.40000000000002
2021-02-01,93.04,96.15,92.82,95.76,730958,95.4814285714286
2021-02-02,96.9,97.79,95.16,96.96,696959,95.31000000000003
2021-02-03,97.3,97.75,94.355,95.72,593059,94.91428571428574
2021-02-04,95.63,99.02,95.63,98.18,688179,94.93571428571431
2021-02-05,99.1,100.78,98.5374,99.99,574757,95.76428571428573
2021-02-08,101,104.46,101,103.44,809014,97.40285714285717
2021-02-09,103,104.66,102.38,104.44,624691,99.21285714285717
2021-02-10,105,105.79,100.67,101.76,494914,100.07000000000004
2021-02-11,102.76,104.16,101.73,104,590397,101.07571428571431
2021-02-12,103.93,106.675,102.97,106.28,582153,102.58428571428574
2021-02-16,107,107.64,103.36,104.67,591821,103.51142857142858
2021-02-17,103.77,105.5699,103.05,104.56,513156,104.16428571428573
2021-02-18,104.23,104.98,102.25,102.35,654507,104.00857142857144
2021-02-19,103.53,104.37,102.28,102.61,771689,103.74714285714288
2021-02-22,102.01,102.93,99.5942,100.19,895105,103.52285714285715
2021-02-23,96.74,96.74,88.02,91.16,2247168,101.68857142857144
2021-02-24,90.37,93.25,89.1,92.84,1299792,99.76857142857145
2021-02-25,93,94.125,89.12,89.64,805854,97.6214285714286
2021-02-26,89.69,93.66,89.69,91.64,973187,95.77571428571432
2021-03-01,93.4,95.24,93.4,93.87,876460,94.56428571428573
2021-03-02,93.72,94.47,91.92,93.04,676018,93.19714285714288
2021-03-03,92.95,93.37,87.46,87.52,721480,91.38714285714286
2021-03-04,87.23,87.33,81.975,85.15,1188043,90.52857142857144
2021-03-05,86.72,88.32,81.76,88.24,1989745,89.87142857142858
2021-03-08,88.2,90.945,86.73,88.53,959662,89.71285714285715
2021-03-09,90.77,93.6,90.34,92.73,803191,89.86857142857143
2021-03-10,93.77,95.2699,92.58,94.14,595797,89.90714285714286
2021-03-11,96.46,97.4999,95.37,96.21,527215,90.36000000000001
2021-03-12,94.89,96.32,94.17,96.16,546759,91.59428571428573
2021-03-15,97.12,100.02,96.1,99.8,522955,93.68714285714286
2021-03-16,100.11,100.73,97.33,97.56,505347,95.01857142857145
2021-03-17,96.85,97.09,95.3,95.97,774523,96.08142857142859
2021-03-18,94.87,95,90.69,90.72,1160363,95.79428571428573
2021-03-19,91.45,92.65,89.68,90.44,1494252,95.26571428571431
2021-03-22,90.58,91.5,88.35,89.15,663153,94.25714285714287
2021-03-23,88.37,89.27,87.11,87.46,1208120,93.01428571428573
2021-03-24,88.43,89.97,87.28,87.56,655116,91.26571428571431
2021-03-25,86.16,89.92,85.26,89.55,662847,90.1214285714286
2021-03-26,90.13,91.46,89.0922,91.38,669990,89.4657142857143
2021-03-29,90.97,92.33,88,88.32,821865,89.12285714285716
2021-03-30,88,90.16,87.68,89.96,775036,89.05428571428573
2021-03-31,91.53,92.93,90.63,91.54,682391,89.3957142857143
2021-04-01,92.52,95.17,92.35,94.79,595696,90.44285714285715
2021-04-05,95.72,96.36,94.53,94.86,446353,91.48571428571428
2021-04-06,94.58,97,94.52,96.35,420408,92.45714285714287
2021-04-07,96.24,96.55,94.45,94.74,557594,92.93714285714286
2021-04-08,96.28,96.69,94.57,95.12,729767,93.90857142857143
2021-04-09,94.86,98.3,94.61,97.95,627410,95.05
2021-04-12,99,101.86,98.27,101.07,681408,96.41142857142859
2021-04-13,101.86,103.59,99.63,101.49,500548,97.36857142857146
2021-04-14,101.04,102.36,100.47,100.59,435809,98.18714285714289
2021-04-15,101.92,104,101.16,103.34,506984,99.18571428571431
2021-04-16,104.09,105.99,103.66,104.98,508525,100.64857142857146
2021-04-19,104.77,104.93,102.395,104.35,547425,101.96714285714289
2021-04-20,104.2,105.34,100.01,101.27,537927,102.44142857142859
2021-04-21,101.37,104,101.01,102.47,497187,102.6414285714286
2021-04-22,103.25,104.7835,102.32,103.44,475258,102.92000000000004
2021-04-23,104.23,107.47,103.62,106.76,506604,103.8014285714286
2021-04-26,107.37,109.525,107.04,109,641236,104.61000000000003
2021-04-27,109.55,110.79,107.97,109.95,374533,105.32000000000004
2021-04-28,109.96,110.145,107.55,108.05,412366,105.84857142857145
2021-04-29,108.29,109.81,107.6,109.3,426114,106.9957142857143
2021-04-30,108,109.27,106.96,107.99,572651,107.78428571428573
2021-05-03,109.25,109.78,107.96,108.45,516213,108.50000000000003
2021-05-04,107.91,109.23,106.7501,108.1,496105,108.6914285714286
2021-05-05,108.35,108.68,106.2,107.79,360714,108.51857142857146
2021-05-06,107.87,108.54,105.49,106.28,641789,107.99428571428574
2021-05-07,107.22,109.66,106.8,108.82,950675,108.10428571428575
2021-05-10,109.09,111.04,107.54,107.84,1007854,107.89571428571433
2021-05-11,106.23,107.32,103.0701,106.1,991987,107.62571428571434
2021-05-12,102.85,104.29,98.8,99.11,1176618,106.29142857142861
2021-05-13,99.99,104.06,99.5,101.07,1336980,105.28714285714288
2021-05-14,100.92,104.93,100.63,104.69,628295,104.84428571428576
2021-05-17,103.53,103.935,100.33,101.78,541682,104.20142857142862
2021-05-18,101.82,101.82,99.07,99.29,531959,102.84000000000005
2021-05-19,97.13,98.86,95.76,97.82,730063,101.40857142857148
2021-05-20,97.88,98.39,96.71,97.17,763255,100.13285714285719
2021-05-21,98.4,99.1,95.54,96.23,656422,99.72142857142862
2021-05-24,97.63,98.25,96.97,97.03,347608,99.14428571428574
2021-05-25,97.32,98.455,96,96.76,655676,98.0114285714286
2021-05-26,96.83,97.61,95.41,97.35,590258,97.37857142857146
2021-05-27,97.96,98.16,96.35,97.1,531402,97.06571428571432
2021-05-28,97.78,98.44,96.99,97.41,403281,97.0071428571429
2021-06-01,98,98.2976,96.36,96.55,693305,96.91857142857147
2021-06-02,96.41,97.01,93.8,93.91,705993,96.5871428571429
2021-06-03,93.81,94.78,92.87,94.65,780166,96.24714285714289
2021-06-04,94.87,96.8725,94.73,96.71,775734,96.24000000000004
2021-06-07,96.63,97.5,95.76,97.12,777147,96.2071428571429
2021-06-08,97.83,99.33,97.3,99.17,542169,96.50285714285717
2021-06-09,99.17,99.365,96.77,97.82,900249,96.5614285714286
2021-06-10,98.63,99.2807,96.055,99.1,967801,96.92571428571434
2021-06-11,99.39,100.72,99.2106,100.46,675824,97.86142857142863
2021-06-14,100.91,100.94,99.62,100.04,839381,98.63142857142863
2021-06-15,99.5,99.75,98,99.39,741878,99.01428571428576
2021-06-16,99.43,99.43,96.66,97.44,823019,99.06000000000004
2021-06-17,97,97.7,94.5,95.07,1315850,98.47428571428577
2021-06-18,94.79,98.3937,94.05,97.58,1126153,98.44000000000007
2021-06-21,98.44,101.1,97.89,100.97,621393,98.70714285714293
2021-06-22,101.14,103.59,100.38,102.29,632256,98.9685714285715
2021-06-23,102.1,102.68,99.85,100.03,555083,98.96714285714292
2021-06-24,100.5,101.03,99.49,100.76,366073,99.1628571428572
2021-06-25,101.45,102.115,99.26,100.19,1159189,99.55571428571436
2021-06-28,100.54,102.42,100,101.81,401867,100.5185714285715
2021-06-29,102.28,103.95,101.35,103.08,362147,101.3042857142858
2021-06-30,102.66,103.4,101.17,102.21,666367,101.48142857142865
2021-07-01,102.6,102.6,100.51,101.25,793478,101.33285714285724
2021-07-02,101.55,101.73,100.42,101.32,252707,101.51714285714294
2021-07-06,101.63,101.79,99.82,100.55,574871,101.48714285714293
2021-07-07,100.69,103.265,99.955,102.7,509354,101.84571428571437
2021-07-08,100.88,101.88,98.34,100.27,477769,101.62571428571437
2021-07-09,101.29,102.73,101.26,102.37,335908,101.5242857142858
2021-07-12,102.24,103.25,101.52,102.54,392018,101.57142857142864
2021-07-13,101.85,102.47,99.98,100.17,302546,101.41714285714292
2021-07-14,100.13,100.7225,96.1325,96.89,713630,100.78428571428576
2021-07-15,96.52,98.7,95.66,96.04,560971,100.14000000000006
2021-07-16,96.09,97.345,95.4,96,809440,99.18285714285719
2021-07-19,94.42,96.29,93.28,95.7,642701,98.53000000000006
2021-07-20,95.9,98.48,95.03,97.88,779048,97.88857142857148
2021-07-21,98.15,100.32,98.12,99.96,503386,97.52000000000007
2021-07-22,100.14,100.46,98.16,98.82,273156,97.32714285714292
2021-07-23,99.78,100.64,98.8993,99.98,523623,97.76857142857149
2021-07-26,99.8,99.805,96.64,97.89,471307,98.03285714285721
